order_id,item_id,product_id,quantity,list_price,discount,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,cust_first_name,cust_last_name,city,state,zip_code,product_name,brand_id,model_year,staffs_first_name,staffs_last_name,staffs_phone,staffs_active,manager_id,brand_name,revenue 
815,2,102,2,489.99,0.2,1251,4,03-04-2017,05-04-2017,04-04-2017,1,3,Nanette,Roman,Glendora,CA,91740,Electra Townie Original 7D - 2017,1,2017,Genna,Serrano,(831) 555-5556,1,2,Electra,783.98
815,3,87,2,189.99,0.1,1251,4,03-04-2017,05-04-2017,04-04-2017,1,3,Nanette,Roman,Glendora,CA,91740,Trek Precaliber 12 Boys - 2017,9,2017,Genna,Serrano,(831) 555-5556,1,2,Trek,341.98
815,4,23,1,299.99,0.07,1251,4,03-04-2017,05-04-2017,04-04-2017,1,3,Nanette,Roman,Glendora,CA,91740,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,2016,Genna,Serrano,(831) 555-5556,1,2,Electra,278.99
816,1,75,2,599.99,0.1,811,4,03-04-2017,05-04-2017,05-04-2017,2,6,Shanti,Johnston,Staten Island,NY,10301,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,1,2017,Marcelene,Boyer,(516) 379-4445,1,5,Electra,1079.98
816,2,64,2,489.99,0.2,811,4,03-04-2017,05-04-2017,05-04-2017,2,6,Shanti,Johnston,Staten Island,NY,10301,Electra Townie Original 7D - 2017,1,2017,Marcelene,Boyer,(516) 379-4445,1,5,Electra,783.98
817,1,85,1,329.99,0.05,301,4,04-04-2017,05-04-2017,07-04-2017,2,7,Annett,Garrett,Scarsdale,NY,10583,Haro Downtown 16 - 2017,2,2017,Venita,Daniel,(516) 379-4446,1,5,Haro,313.49
817,2,105,2,533.99,0.07,301,4,04-04-2017,05-04-2017,07-04-2017,2,7,Annett,Garrett,Scarsdale,NY,10583,Sun Bicycles Streamway 7 - 2017,7,2017,Venita,Daniel,(516) 379-4446,1,5,Sun Bicycles,993.22
817,3,48,2,1499.99,0.05,301,4,04-04-2017,05-04-2017,07-04-2017,2,7,Annett,Garrett,Scarsdale,NY,10583,Trek Emonda S 4 - 2017,9,2017,Venita,Daniel,(516) 379-4446,1,5,Trek,2849.98
818,1,103,1,551.99,0.05,1319,4,04-04-2017,07-04-2017,07-04-2017,2,6,Claris,Santiago,Newburgh,NY,12550,Sun Bicycles Streamway 3 - 2017,7,2017,Marcelene,Boyer,(516) 379-4445,1,5,Sun Bicycles,524.39
818,2,44,2,539.99,0.07,1319,4,04-04-2017,07-04-2017,07-04-2017,2,6,Claris,Santiago,Newburgh,NY,12550,Haro SR 1.1 - 2017,2,2017,Marcelene,Boyer,(516) 379-4445,1,5,Haro,1004.38
818,3,19,2,449,0.05,1319,4,04-04-2017,07-04-2017,07-04-2017,2,6,Claris,Santiago,Newburgh,NY,12550,Pure Cycles William 3-Speed - 2016,4,2016,Marcelene,Boyer,(516) 379-4445,1,5,Pure Cycles,853.1
818,4,48,2,1499.99,0.05,1319,4,04-04-2017,07-04-2017,07-04-2017,2,6,Claris,Santiago,Newburgh,NY,12550,Trek Emonda S 4 - 2017,9,2017,Marcelene,Boyer,(516) 379-4445,1,5,Trek,2849.98
819,1,94,1,249.99,0.2,221,4,04-04-2017,07-04-2017,05-04-2017,3,9,Clementine,Mooney,Mcallen,TX,78501,Haro Shredder Pro 20 - 2017,2,2017,Layla,Terrell,(972) 530-5556,1,7,Haro,199.99
820,1,107,1,416.99,0.05,725,4,05-04-2017,08-04-2017,07-04-2017,2,7,Carola,Mcpherson,Rego Park,NY,11374,Sun Bicycles Cruz 7 - 2017,7,2017,Venita,Daniel,(516) 379-4446,1,5,Sun Bicycles,396.14
821,1,102,1,489.99,0.07,1181,4,05-04-2017,07-04-2017,08-04-2017,2,7,Agustina,Lawrence,Brooklyn,NY,11201,Electra Townie Original 7D - 2017,1,2017,Venita,Daniel,(516) 379-4446,1,5,Electra,455.69
821,2,70,2,659.99,0.2,1181,4,05-04-2017,07-04-2017,08-04-2017,2,7,Agustina,Lawrence,Brooklyn,NY,11201,Electra Amsterdam Original 3i - 2015/2017,1,2017,Venita,Daniel,(516) 379-4446,1,5,Electra,1055.98
821,3,6,1,469.99,0.2,1181,4,05-04-2017,07-04-2017,08-04-2017,2,7,Agustina,Lawrence,Brooklyn,NY,11201,Surly Ice Cream Truck Frameset - 2016,8,2016,Venita,Daniel,(516) 379-4446,1,5,Surly,375.99
821,4,107,1,416.99,0.05,1181,4,05-04-2017,07-04-2017,08-04-2017,2,7,Agustina,Lawrence,Brooklyn,NY,11201,Sun Bicycles Cruz 7 - 2017,7,2017,Venita,Daniel,(516) 379-4446,1,5,Sun Bicycles,396.14
822,1,53,1,749.99,0.05,294,4,06-04-2017,08-04-2017,09-04-2017,2,7,Clementina,Sargent,Rome,NY,13440,Surly Ogre Frameset - 2017,8,2017,Venita,Daniel,(516) 379-4446,1,5,Surly,712.49
822,2,72,1,619.99,0.2,294,4,06-04-2017,08-04-2017,09-04-2017,2,7,Clementina,Sargent,Rome,NY,13440,Sun Bicycles Biscayne Tandem 7 - 2017,7,2017,Venita,Daniel,(516) 379-4446,1,5,Sun Bicycles,495.99
823,1,56,2,5499.99,0.07,415,4,06-04-2017,07-04-2017,08-04-2017,3,8,Gwendolyn,Miller,Harlingen,TX,78552,Trek Domane SLR 6 Disc - 2017,9,2017,Kali,Vargas,(972) 530-5555,1,1,Trek,10229.98
823,2,86,2,149.99,0.2,415,4,06-04-2017,07-04-2017,08-04-2017,3,8,Gwendolyn,Miller,Harlingen,TX,78552,Trek Girl's Kickster - 2017,9,2017,Kali,Vargas,(972) 530-5555,1,1,Trek,239.98
823,3,81,1,1099.99,0.2,415,4,06-04-2017,07-04-2017,08-04-2017,3,8,Gwendolyn,Miller,Harlingen,TX,78552,Electra Amsterdam Fashion 7i Ladies' - 2017,1,2017,Kali,Vargas,(972) 530-5555,1,1,Electra,879.99
824,1,92,2,209.99,0.1,993,4,07-04-2017,09-04-2017,10-04-2017,1,2,Giovanna,Jefferson,Ridgecrest,CA,93555,Haro Shredder 20 - 2017,2,2017,Mireya,Copeland,(831) 555-5555,1,1,Haro,377.98
825,1,19,1,449,0.1,10,4,07-04-2017,08-04-2017,09-04-2017,2,7,Pamelia,Newman,Monroe,NY,10950,Pure Cycles William 3-Speed - 2016,4,2016,Venita,Daniel,(516) 379-4446,1,5,Pure Cycles,404.1
825,2,30,2,999.99,0.2,10,4,07-04-2017,08-04-2017,09-04-2017,2,7,Pamelia,Newman,Monroe,NY,10950,Surly Ice Cream Truck Frameset - 2017,8,2017,Venita,Daniel,(516) 379-4446,1,5,Surly,1599.98
826,1,45,2,869.99,0.2,45,4,07-04-2017,10-04-2017,10-04-2017,2,6,Bennett,Armstrong,Bethpage,NY,11714,Haro SR 1.2 - 2017,2,2017,Marcelene,Boyer,(516) 379-4445,1,5,Haro,1391.98
826,2,36,1,832.99,0.1,45,4,07-04-2017,10-04-2017,10-04-2017,2,6,Bennett,Armstrong,Bethpage,NY,11714,Surly Troll Frameset - 2017,8,2017,Marcelene,Boyer,(516) 379-4445,1,5,Surly,749.69
827,1,43,1,5299.99,0.05,666,4,07-04-2017,10-04-2017,10-04-2017,2,7,Brittni,Green,Floral Park,NY,11001,Trek Fuel EX 9.8 27.5 Plus - 2017,9,2017,Venita,Daniel,(516) 379-4446,1,5,Trek,5034.99
827,2,41,1,1469.99,0.2,666,4,07-04-2017,10-04-2017,10-04-2017,2,7,Brittni,Green,Floral Park,NY,11001,Haro Shift R3 - 2017,2,2017,Venita,Daniel,(516) 379-4446,1,5,Haro,1175.99
827,3,28,1,2499.99,0.2,666,4,07-04-2017,10-04-2017,10-04-2017,2,7,Brittni,Green,Floral Park,NY,11001,Surly Karate Monkey 27.5+ Frameset - 2017,8,2017,Venita,Daniel,(516) 379-4446,1,5,Surly,1999.99
827,4,108,1,449.99,0.2,666,4,07-04-2017,10-04-2017,10-04-2017,2,7,Brittni,Green,Floral Park,NY,11001,Sun Bicycles Cruz 3 - Women's - 2017,7,2017,Venita,Daniel,(516) 379-4446,1,5,Sun Bicycles,359.99
828,1,25,2,499.99,0.2,246,4,09-04-2017,10-04-2017,12-04-2017,2,6,Dionne,Norris,Niagara Falls,NY,14304,Electra Townie Original 7D - 2015/2016,1,2016,Marcelene,Boyer,(516) 379-4445,1,5,Electra,799.98
828,2,24,1,549.99,0.2,246,4,09-04-2017,10-04-2017,12-04-2017,2,6,Dionne,Norris,Niagara Falls,NY,14304,Electra Townie Original 21D - 2016,1,2016,Marcelene,Boyer,(516) 379-4445,1,5,Electra,439.99
828,3,55,2,2699.99,0.07,246,4,09-04-2017,10-04-2017,12-04-2017,2,6,Dionne,Norris,Niagara Falls,NY,14304,Trek Domane S 6 - 2017,9,2017,Marcelene,Boyer,(516) 379-4445,1,5,Trek,5021.98
829,1,103,1,551.99,0.2,674,4,09-04-2017,10-04-2017,10-04-2017,2,7,Ira,Moore,Saratoga Springs,NY,12866,Sun Bicycles Streamway 3 - 2017,7,2017,Venita,Daniel,(516) 379-4446,1,5,Sun Bicycles,441.59
829,2,105,2,533.99,0.1,674,4,09-04-2017,10-04-2017,10-04-2017,2,7,Ira,Moore,Saratoga Springs,NY,12866,Sun Bicycles Streamway 7 - 2017,7,2017,Venita,Daniel,(516) 379-4446,1,5,Sun Bicycles,961.18
830,1,85,2,329.99,0.2,431,4,11-04-2017,14-04-2017,12-04-2017,2,6,Luciano,Marsh,Bellmore,NY,11710,Haro Downtown 16 - 2017,2,2017,Marcelene,Boyer,(516) 379-4445,1,5,Haro,527.98
830,2,100,2,489.99,0.07,431,4,11-04-2017,14-04-2017,12-04-2017,2,6,Luciano,Marsh,Bellmore,NY,11710,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,2017,Marcelene,Boyer,(516) 379-4445,1,5,Electra,911.38
830,3,96,2,349.99,0.2,431,4,11-04-2017,14-04-2017,12-04-2017,2,6,Luciano,Marsh,Bellmore,NY,11710,Electra Moto 3i (20-inch) - Boy's - 2017,1,2017,Marcelene,Boyer,(516) 379-4445,1,5,Electra,559.98
831,1,67,1,250.99,0.2,1000,4,11-04-2017,12-04-2017,12-04-2017,2,7,Shiloh,Reeves,West Babylon,NY,11704,Sun Bicycles Revolutions 24 - Girl's - 2017,7,2017,Venita,Daniel,(516) 379-4446,1,5,Sun Bicycles,200.79
831,2,11,1,1680.99,0.2,1000,4,11-04-2017,12-04-2017,12-04-2017,2,7,Shiloh,Reeves,West Babylon,NY,11704,Surly Straggler 650b - 2016,8,2016,Venita,Daniel,(516) 379-4446,1,5,Surly,1344.79
831,3,68,1,449.99,0.1,1000,4,11-04-2017,12-04-2017,12-04-2017,2,7,Shiloh,Reeves,West Babylon,NY,11704,Sun Bicycles Cruz 3 - 2017,7,2017,Venita,Daniel,(516) 379-4446,1,5,Sun Bicycles,404.99
832,1,54,1,3199.99,0.05,1215,4,11-04-2017,12-04-2017,12-04-2017,2,7,Karl,Stephens,Rockville Centre,NY,11570,Trek Domane SL Disc Frameset - 2017,9,2017,Venita,Daniel,(516) 379-4446,1,5,Trek,3039.99
832,2,45,1,869.99,0.2,1215,4,11-04-2017,12-04-2017,12-04-2017,2,7,Karl,Stephens,Rockville Centre,NY,11570,Haro SR 1.2 - 2017,2,2017,Venita,Daniel,(516) 379-4446,1,5,Haro,695.99
832,3,27,1,999.99,0.07,1215,4,11-04-2017,12-04-2017,12-04-2017,2,7,Karl,Stephens,Rockville Centre,NY,11570,Surly Big Dummy Frameset - 2017,8,2017,Venita,Daniel,(516) 379-4446,1,5,Surly,929.99
832,4,16,2,599.99,0.1,1215,4,11-04-2017,12-04-2017,12-04-2017,2,7,Karl,Stephens,Rockville Centre,NY,11570,Electra Townie Original 7D EQ - 2016,1,2016,Venita,Daniel,(516) 379-4446,1,5,Electra,1079.98
833,1,20,2,599.99,0.05,406,4,12-04-2017,14-04-2017,15-04-2017,2,7,Kerrie,O'neill,Shirley,NY,11967,Electra Townie Original 7D EQ - Women's - 2016,1,2016,Venita,Daniel,(516) 379-4446,1,5,Electra,1139.98
834,1,54,1,3199.99,0.07,890,4,12-04-2017,13-04-2017,15-04-2017,2,6,Rosanne,George,Ossining,NY,10562,Trek Domane SL Disc Frameset - 2017,9,2017,Marcelene,Boyer,(516) 379-4445,1,5,Trek,2975.99
834,2,21,1,269.99,0.05,890,4,12-04-2017,13-04-2017,15-04-2017,2,6,Rosanne,George,Ossining,NY,10562,Electra Cruiser 1 (24-Inch) - 2016,1,2016,Marcelene,Boyer,(516) 379-4445,1,5,Electra,256.49
834,3,78,1,647.99,0.2,890,4,12-04-2017,13-04-2017,15-04-2017,2,6,Rosanne,George,Ossining,NY,10562,Sun Bicycles Biscayne Tandem CB - 2017,7,2017,Marcelene,Boyer,(516) 379-4445,1,5,Sun Bicycles,518.39
835,1,65,2,346.99,0.07,940,4,13-04-2017,15-04-2017,14-04-2017,1,2,Marina,Hinton,Encino,CA,91316,Sun Bicycles Lil Bolt Type-R - 2017,7,2017,Mireya,Copeland,(831) 555-5555,1,1,Sun Bicycles,645.4
835,2,82,1,659.99,0.2,940,4,13-04-2017,15-04-2017,14-04-2017,1,2,Marina,Hinton,Encino,CA,91316,Electra Amsterdam Original 3i Ladies' - 2017,1,2017,Mireya,Copeland,(831) 555-5555,1,1,Electra,527.99
835,3,2,1,749.99,0.05,940,4,13-04-2017,15-04-2017,14-04-2017,1,2,Marina,Hinton,Encino,CA,91316,Ritchey Timberwolf Frameset - 2016,5,2016,Mireya,Copeland,(831) 555-5555,1,1,Ritchey,712.49
836,1,108,2,449.99,0.2,455,4,13-04-2017,16-04-2017,14-04-2017,2,6,Sherita,Cherry,Liverpool,NY,13090,Sun Bicycles Cruz 3 - Women's - 2017,7,2017,Marcelene,Boyer,(516) 379-4445,1,5,Sun Bicycles,719.98
837,1,51,1,6499.99,0.05,948,4,13-04-2017,16-04-2017,14-04-2017,2,7,Siobhan,Lang,Levittown,NY,11756,Trek Silque SLR 8 Women's - 2017,9,2017,Venita,Daniel,(516) 379-4446,1,5,Trek,6174.99
837,2,97,1,349.99,0.1,948,4,13-04-2017,16-04-2017,14-04-2017,2,7,Siobhan,Lang,Levittown,NY,11756,Electra Savannah 3i (20-inch) - Girl's - 2017,1,2017,Venita,Daniel,(516) 379-4446,1,5,Electra,314.99
837,3,87,2,189.99,0.2,948,4,13-04-2017,16-04-2017,14-04-2017,2,7,Siobhan,Lang,Levittown,NY,11756,Trek Precaliber 12 Boys - 2017,9,2017,Venita,Daniel,(516) 379-4446,1,5,Trek,303.98
838,1,28,1,2499.99,0.1,1395,4,14-04-2017,17-04-2017,15-04-2017,2,7,Eliseo,Knight,Woodhaven,NY,11421,Surly Karate Monkey 27.5+ Frameset - 2017,8,2017,Venita,Daniel,(516) 379-4446,1,5,Surly,2249.99
838,2,10,1,1549,0.1,1395,4,14-04-2017,17-04-2017,15-04-2017,2,7,Eliseo,Knight,Woodhaven,NY,11421,Surly Straggler - 2016,8,2016,Venita,Daniel,(516) 379-4446,1,5,Surly,1394.1
838,3,100,2,489.99,0.05,1395,4,14-04-2017,17-04-2017,15-04-2017,2,7,Eliseo,Knight,Woodhaven,NY,11421,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,2017,Venita,Daniel,(516) 379-4446,1,5,Electra,930.98
838,4,65,2,346.99,0.07,1395,4,14-04-2017,17-04-2017,15-04-2017,2,7,Eliseo,Knight,Woodhaven,NY,11421,Sun Bicycles Lil Bolt Type-R - 2017,7,2017,Venita,Daniel,(516) 379-4446,1,5,Sun Bicycles,645.4
839,1,55,1,2699.99,0.07,1332,4,15-04-2017,18-04-2017,16-04-2017,1,3,Novella,Ross,Glendora,CA,91740,Trek Domane S 6 - 2017,9,2017,Genna,Serrano,(831) 555-5556,1,2,Trek,2510.99
839,2,85,1,329.99,0.1,1332,4,15-04-2017,18-04-2017,16-04-2017,1,3,Novella,Ross,Glendora,CA,91740,Haro Downtown 16 - 2017,2,2017,Genna,Serrano,(831) 555-5556,1,2,Haro,296.99
839,3,58,2,4999.99,0.05,1332,4,15-04-2017,18-04-2017,16-04-2017,1,3,Novella,Ross,Glendora,CA,91740,Trek Madone 9.2 - 2017,9,2017,Genna,Serrano,(831) 555-5556,1,2,Trek,9499.98
840,1,27,1,999.99,0.07,372,4,15-04-2017,16-04-2017,16-04-2017,2,6,Collene,Roman,Wappingers Falls,NY,12590,Surly Big Dummy Frameset - 2017,8,2017,Marcelene,Boyer,(516) 379-4445,1,5,Surly,929.99
840,2,43,1,5299.99,0.07,372,4,15-04-2017,16-04-2017,16-04-2017,2,6,Collene,Roman,Wappingers Falls,NY,12590,Trek Fuel EX 9.8 27.5 Plus - 2017,9,2017,Marcelene,Boyer,(516) 379-4445,1,5,Trek,4928.99
840,3,106,2,449.99,0.2,372,4,15-04-2017,16-04-2017,16-04-2017,2,6,Collene,Roman,Wappingers Falls,NY,12590,Sun Bicycles Cruz 3 - 2017,7,2017,Marcelene,Boyer,(516) 379-4445,1,5,Sun Bicycles,719.98
841,1,22,2,269.99,0.1,428,4,15-04-2017,18-04-2017,17-04-2017,2,7,Hipolito,Padilla,New Rochelle,NY,10801,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,2016,Venita,Daniel,(516) 379-4446,1,5,Electra,485.98
841,2,9,1,2999.99,0.2,428,4,15-04-2017,18-04-2017,17-04-2017,2,7,Hipolito,Padilla,New Rochelle,NY,10801,Trek Conduit+ - 2016,9,2016,Venita,Daniel,(516) 379-4446,1,5,Trek,2399.99
841,3,11,1,1680.99,0.2,428,4,15-04-2017,18-04-2017,17-04-2017,2,7,Hipolito,Padilla,New Rochelle,NY,10801,Surly Straggler 650b - 2016,8,2016,Venita,Daniel,(516) 379-4446,1,5,Surly,1344.79
841,4,90,2,209.99,0.07,428,4,15-04-2017,18-04-2017,17-04-2017,2,7,Hipolito,Padilla,New Rochelle,NY,10801,Trek Precaliber 16 Girls - 2017,9,2017,Venita,Daniel,(516) 379-4446,1,5,Trek,390.58
841,5,100,1,489.99,0.1,428,4,15-04-2017,18-04-2017,17-04-2017,2,7,Hipolito,Padilla,New Rochelle,NY,10801,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,2017,Venita,Daniel,(516) 379-4446,1,5,Electra,440.99
842,1,81,2,1099.99,0.07,1133,4,15-04-2017,18-04-2017,16-04-2017,2,6,Dung,King,West Islip,NY,11795,Electra Amsterdam Fashion 7i Ladies' - 2017,1,2017,Marcelene,Boyer,(516) 379-4445,1,5,Electra,2045.98
842,2,42,1,2299.99,0.1,1133,4,15-04-2017,18-04-2017,16-04-2017,2,6,Dung,King,West Islip,NY,11795,Trek Fuel EX 5 27.5 Plus - 2017,9,2017,Marcelene,Boyer,(516) 379-4445,1,5,Trek,2069.99
843,1,72,1,619.99,0.1,1059,4,16-04-2017,17-04-2017,19-04-2017,2,7,Season,Harvey,East Northport,NY,11731,Sun Bicycles Biscayne Tandem 7 - 2017,7,2017,Venita,Daniel,(516) 379-4446,1,5,Sun Bicycles,557.99
843,2,75,2,599.99,0.1,1059,4,16-04-2017,17-04-2017,19-04-2017,2,7,Season,Harvey,East Northport,NY,11731,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,1,2017,Venita,Daniel,(516) 379-4446,1,5,Electra,1079.98
843,3,81,1,1099.99,0.1,1059,4,16-04-2017,17-04-2017,19-04-2017,2,7,Season,Harvey,East Northport,NY,11731,Electra Amsterdam Fashion 7i Ladies' - 2017,1,2017,Venita,Daniel,(516) 379-4446,1,5,Electra,989.99
843,4,23,2,299.99,0.07,1059,4,16-04-2017,17-04-2017,19-04-2017,2,7,Season,Harvey,East Northport,NY,11731,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,2016,Venita,Daniel,(516) 379-4446,1,5,Electra,557.98
844,1,79,2,402.99,0.07,1436,4,16-04-2017,17-04-2017,18-04-2017,2,6,Macie,Ayers,Bellmore,NY,11710,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,7,2017,Marcelene,Boyer,(516) 379-4445,1,5,Sun Bicycles,749.56
844,2,12,1,549.99,0.1,1436,4,16-04-2017,17-04-2017,18-04-2017,2,6,Macie,Ayers,Bellmore,NY,11710,Electra Townie Original 21D - 2016,1,2016,Marcelene,Boyer,(516) 379-4445,1,5,Electra,494.99
844,3,83,2,149.99,0.2,1436,4,16-04-2017,17-04-2017,18-04-2017,2,6,Macie,Ayers,Bellmore,NY,11710,Trek Boy's Kickster - 2015/2017,9,2017,Marcelene,Boyer,(516) 379-4445,1,5,Trek,239.98
844,4,48,1,1499.99,0.2,1436,4,16-04-2017,17-04-2017,18-04-2017,2,6,Macie,Ayers,Bellmore,NY,11710,Trek Emonda S 4 - 2017,9,2017,Marcelene,Boyer,(516) 379-4445,1,5,Trek,1199.99
844,5,63,2,3499.99,0.05,1436,4,16-04-2017,17-04-2017,18-04-2017,2,6,Macie,Ayers,Bellmore,NY,11710,Trek Boone Race Shop Limited - 2017,9,2017,Marcelene,Boyer,(516) 379-4445,1,5,Trek,6649.98
845,1,16,2,599.99,0.2,662,4,17-04-2017,18-04-2017,18-04-2017,2,7,Loraine,Sykes,Scarsdale,NY,10583,Electra Townie Original 7D EQ - 2016,1,2016,Venita,Daniel,(516) 379-4446,1,5,Electra,959.98
845,2,75,1,599.99,0.2,662,4,17-04-2017,18-04-2017,18-04-2017,2,7,Loraine,Sykes,Scarsdale,NY,10583,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,1,2017,Venita,Daniel,(516) 379-4446,1,5,Electra,479.99
845,3,26,2,599.99,0.05,662,4,17-04-2017,18-04-2017,18-04-2017,2,7,Loraine,Sykes,Scarsdale,NY,10583,Electra Townie Original 7D EQ - 2016,1,2016,Venita,Daniel,(516) 379-4446,1,5,Electra,1139.98
845,4,73,2,749.99,0.2,662,4,17-04-2017,18-04-2017,18-04-2017,2,7,Loraine,Sykes,Scarsdale,NY,10583,Sun Bicycles Brickell Tandem 7 - 2017,7,2017,Venita,Daniel,(516) 379-4446,1,5,Sun Bicycles,1199.98
845,5,88,1,189.99,0.05,662,4,17-04-2017,18-04-2017,18-04-2017,2,7,Loraine,Sykes,Scarsdale,NY,10583,Trek Precaliber 12 Girls - 2017,9,2017,Venita,Daniel,(516) 379-4446,1,5,Trek,180.49
846,1,46,2,1409.99,0.05,715,4,17-04-2017,19-04-2017,19-04-2017,2,6,Larae,Carney,Sunnyside,NY,11104,Haro SR 1.3 - 2017,2,2017,Marcelene,Boyer,(516) 379-4445,1,5,Haro,2678.98
846,2,47,1,5299.99,0.07,715,4,17-04-2017,19-04-2017,19-04-2017,2,6,Larae,Carney,Sunnyside,NY,11104,Trek Remedy 9.8 - 2017,9,2017,Marcelene,Boyer,(516) 379-4445,1,5,Trek,4928.99
846,3,71,1,416.99,0.1,715,4,17-04-2017,19-04-2017,19-04-2017,2,6,Larae,Carney,Sunnyside,NY,11104,Sun Bicycles Atlas X-Type - 2017,7,2017,Marcelene,Boyer,(516) 379-4445,1,5,Sun Bicycles,375.29
846,4,72,2,619.99,0.05,715,4,17-04-2017,19-04-2017,19-04-2017,2,6,Larae,Carney,Sunnyside,NY,11104,Sun Bicycles Biscayne Tandem 7 - 2017,7,2017,Marcelene,Boyer,(516) 379-4445,1,5,Sun Bicycles,1177.98
846,5,103,2,551.99,0.07,715,4,17-04-2017,19-04-2017,19-04-2017,2,6,Larae,Carney,Sunnyside,NY,11104,Sun Bicycles Streamway 3 - 2017,7,2017,Marcelene,Boyer,(516) 379-4445,1,5,Sun Bicycles,1026.7
847,1,61,2,4999.99,0.05,329,4,18-04-2017,19-04-2017,19-04-2017,2,7,Marilyn,Frank,Port Chester,NY,10573,Trek Powerfly 8 FS Plus - 2017,9,2017,Venita,Daniel,(516) 379-4446,1,5,Trek,9499.98
848,1,93,1,209.99,0.07,597,4,18-04-2017,20-04-2017,20-04-2017,2,7,Rudolf,Moran,Maspeth,NY,11378,Haro Shredder 20 Girls - 2017,2,2017,Venita,Daniel,(516) 379-4446,1,5,Haro,195.29
848,2,100,2,489.99,0.2,597,4,18-04-2017,20-04-2017,20-04-2017,2,7,Rudolf,Moran,Maspeth,NY,11378,Electra Townie 3i EQ (20-inch) - Boys' - 2017,1,2017,Venita,Daniel,(516) 379-4446,1,5,Electra,783.98
848,3,88,2,189.99,0.2,597,4,18-04-2017,20-04-2017,20-04-2017,2,7,Rudolf,Moran,Maspeth,NY,11378,Trek Precaliber 12 Girls - 2017,9,2017,Venita,Daniel,(516) 379-4446,1,5,Trek,303.98
848,4,41,2,1469.99,0.07,597,4,18-04-2017,20-04-2017,20-04-2017,2,7,Rudolf,Moran,Maspeth,NY,11378,Haro Shift R3 - 2017,2,2017,Venita,Daniel,(516) 379-4446,1,5,Haro,2734.18
849,1,109,1,416.99,0.2,776,4,19-04-2017,20-04-2017,21-04-2017,1,2,Angelique,Merrill,South El Monte,CA,91733,Sun Bicycles Cruz 7 - Women's - 2017,7,2017,Mireya,Copeland,(831) 555-5555,1,1,Sun Bicycles,333.59
850,1,101,2,339.99,0.07,1346,4,19-04-2017,22-04-2017,22-04-2017,1,3,Sanora,Webster,Los Angeles,CA,90008,Electra Townie 7D (20-inch) - Boys' - 2017,1,2017,Genna,Serrano,(831) 555-5556,1,2,Electra,632.38
850,2,5,2,1320.99,0.07,1346,4,19-04-2017,22-04-2017,22-04-2017,1,3,Sanora,Webster,Los Angeles,CA,90008,Heller Shagamaw Frame - 2016,3,2016,Genna,Serrano,(831) 555-5556,1,2,Heller,2457.04
850,3,37,1,379.99,0.07,1346,4,19-04-2017,22-04-2017,22-04-2017,1,3,Sanora,Webster,Los Angeles,CA,90008,Haro Flightline One ST - 2017,2,2017,Genna,Serrano,(831) 555-5556,1,2,Haro,353.39
851,1,30,1,999.99,0.2,1139,4,20-04-2017,21-04-2017,22-04-2017,2,6,Gabriella,Jones,Mount Vernon,NY,10550,Surly Ice Cream Truck Frameset - 2017,8,2017,Marcelene,Boyer,(516) 379-4445,1,5,Surly,799.99
851,2,93,1,209.99,0.05,1139,4,20-04-2017,21-04-2017,22-04-2017,2,6,Gabriella,Jones,Mount Vernon,NY,10550,Haro Shredder 20 Girls - 2017,2,2017,Marcelene,Boyer,(516) 379-4445,1,5,Haro,199.49
852,1,46,2,1409.99,0.07,13,4,21-04-2017,23-04-2017,22-04-2017,3,9,Lashawn,Ortiz,Longview,TX,75604,Haro SR 1.3 - 2017,2,2017,Layla,Terrell,(972) 530-5556,1,7,Haro,2622.58
853,1,99,1,299.99,0.05,883,4,21-04-2017,24-04-2017,24-04-2017,3,8,Gilberte,Duke,El Paso,TX,79930,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,1,2017,Kali,Vargas,(972) 530-5555,1,1,Electra,284.99
853,2,58,2,4999.99,0.2,883,4,21-04-2017,24-04-2017,24-04-2017,3,8,Gilberte,Duke,El Paso,TX,79930,Trek Madone 9.2 - 2017,9,2017,Kali,Vargas,(972) 530-5555,1,1,Trek,7999.98
853,3,42,2,2299.99,0.2,883,4,21-04-2017,24-04-2017,24-04-2017,3,8,Gilberte,Duke,El Paso,TX,79930,Trek Fuel EX 5 27.5 Plus - 2017,9,2017,Kali,Vargas,(972) 530-5555,1,1,Trek,3679.98
853,4,45,1,869.99,0.2,883,4,21-04-2017,24-04-2017,24-04-2017,3,8,Gilberte,Duke,El Paso,TX,79930,Haro SR 1.2 - 2017,2,2017,Kali,Vargas,(972) 530-5555,1,1,Haro,695.99
